state_fips,occ2018,nativity_flag,emp_status,population
34,2810,0,EMPLOYED,11054.4053
34,2830,0,EMPLOYED,13576.0122
34,2850,0,EMPLOYED,13570.658800000001
34,2850,1,EMPLOYED,6124.8235
34,2910,0,EMPLOYED,16588.3303
34,3010,1,EMPLOYED,4245.8777
34,3030,0,EMPLOYED,9391.8402
34,3050,0,EMPLOYED,15186.0547
34,3090,0,EMPLOYED,35784.7028
34,3090,1,EMPLOYED,13657.465
34,3150,0,EMPLOYED,9624.4056
34,3200,0,EMPLOYED,5366.2799
34,3230,0,EMPLOYED,4856.1462
34,3245,0,EMPLOYED,17430.816
34,3250,1,EMPLOYED,5699.2354
34,3255,0,EMPLOYED,54591.0122
34,3255,1,EMPLOYED,49690.2451
34,3300,1,EMPLOYED,14598.9213
34,3310,0,EMPLOYED,7363.0745
34,3322,0,EMPLOYED,4298.2831
34,3323,0,EMPLOYED,4244.9953
34,3421,0,EMPLOYED,8456.3085
34,3500,1,EMPLOYED,12677.590199999999
34,3515,0,EMPLOYED,4840.9658
34,3545,0,EMPLOYED,5823.0455
34,3550,0,EMPLOYED,10462.254500000001
34,3601,0,EMPLOYED,15384.8933
34,3601,1,EMPLOYED,26641.851199999997
34,3602,0,EMPLOYED,15890.0521
34,3602,0,UNEMPLOYED,11691.4242
34,3602,1,EMPLOYED,3896.1628
34,3603,0,EMPLOYED,22926.9369
34,3603,1,EMPLOYED,9822.263500000001
34,3620,1,EMPLOYED,4402.3851
34,3640,1,EMPLOYED,7483.3579
34,3645,0,EMPLOYED,3988.747
34,3645,1,EMPLOYED,9271.5125
34,3648,0,EMPLOYED,5119.3184
34,3649,1,EMPLOYED,4395.5912
34,3655,0,EMPLOYED,19439.7883
34,3740,0,EMPLOYED,19169.0155
34,3820,0,EMPLOYED,4606.2789
34,3870,0,EMPLOYED,13031.667800000001
34,3930,0,EMPLOYED,7752.7982
34,3940,0,EMPLOYED,4002.8438
34,4000,0,EMPLOYED,4076.3171
34,4000,1,EMPLOYED,9722.9814
34,4010,0,EMPLOYED,18529.8935
34,4020,0,EMPLOYED,21228.583599999998
34,4020,1,EMPLOYED,5483.1846
34,4030,0,EMPLOYED,5180.039
34,4030,1,EMPLOYED,4726.375
34,4040,0,EMPLOYED,20764.3514
34,4055,0,EMPLOYED,14650.7795
34,4055,0,UNEMPLOYED,6741.3144
34,4110,0,EMPLOYED,22620.466500000002
34,4110,1,EMPLOYED,5146.6248
34,4120,0,EMPLOYED,5249.1634
34,4130,0,EMPLOYED,5767.6455
34,4140,0,EMPLOYED,6861.3054
34,4150,0,EMPLOYED,3884.907
34,4200,0,EMPLOYED,3390.3516
34,4210,0,EMPLOYED,5095.9951
34,4210,1,EMPLOYED,4600.2633
34,4220,0,EMPLOYED,26283.4487
34,4220,1,EMPLOYED,8098.2271
34,4230,0,EMPLOYED,5047.9909
34,4230,1,EMPLOYED,58165.8022
34,4230,1,UNEMPLOYED,3730.1781
34,4251,0,EMPLOYED,10332.5732
34,4251,0,UNEMPLOYED,4583.3095
34,4251,1,EMPLOYED,14119.9666
34,4350,0,EMPLOYED,14018.4807
34,4400,0,UNEMPLOYED,6171.8487
34,4435,0,EMPLOYED,5118.5658
34,4510,0,EMPLOYED,4331.7876
34,4510,1,EMPLOYED,18130.6626
34,4521,0,EMPLOYED,4502.5326
34,4530,1,EMPLOYED,4252.0399
34,4600,0,EMPLOYED,17030.4941
34,4600,1,EMPLOYED,4344.2024
34,4621,0,EMPLOYED,4680.1814
34,4700,0,EMPLOYED,43379.1918
34,4700,0,UNEMPLOYED,6031.8239
34,4700,1,EMPLOYED,24039.6553
34,4710,0,EMPLOYED,16581.5141
34,4710,1,EMPLOYED,19548.4751
34,4720,0,EMPLOYED,51782.9092
34,4720,0,UNEMPLOYED,4332.1653
34,4720,1,EMPLOYED,8423.7498
34,4760,0,EMPLOYED,53432.8657
34,4760,0,UNEMPLOYED,5511.2422
34,4760,1,EMPLOYED,16429.3431
34,4760,1,UNEMPLOYED,5219.415
34,4800,0,EMPLOYED,3839.3036
34,4800,1,EMPLOYED,7430.0208
34,4810,0,EMPLOYED,9867.3349
34,4810,1,EMPLOYED,8548.6617
34,4820,0,EMPLOYED,15769.300599999999
34,4840,0,EMPLOYED,6907.347
34,4840,1,EMPLOYED,9722.7862
34,4850,0,EMPLOYED,22262.557099999998
34,4850,0,UNEMPLOYED,7601.5561
34,4850,1,EMPLOYED,20381.6003
34,4850,1,UNEMPLOYED,4892.3693
34,4920,0,EMPLOYED,20992.2874
34,4920,1,EMPLOYED,3036.2616
34,4950,1,EMPLOYED,3664.7377
34,4965,0,EMPLOYED,15053.920399999999
34,4965,1,EMPLOYED,19819.4996
34,5000,0,EMPLOYED,27324.1142
34,5000,1,EMPLOYED,6949.745
34,5110,0,EMPLOYED,15551.4203
34,5120,0,EMPLOYED,22052.7287
34,5120,1,EMPLOYED,5416.75
34,5140,0,EMPLOYED,4530.8705
34,5150,0,EMPLOYED,4856.1462
34,5160,0,EMPLOYED,3406.8696
34,5240,0,EMPLOYED,62577.8223
34,5240,1,EMPLOYED,18540.6076
34,5250,0,EMPLOYED,6020.3989
34,5250,1,EMPLOYED,8110.7625
34,5400,0,EMPLOYED,24276.378399999998
34,5410,0,EMPLOYED,4195.858
34,5510,0,EMPLOYED,18281.196
34,5510,0,UNEMPLOYED,4471.5476
34,5510,1,EMPLOYED,31295.7584
34,5522,0,EMPLOYED,4751.9549
34,5522,1,EMPLOYED,7028.6288
34,5540,0,EMPLOYED,7045.7606
34,5560,0,EMPLOYED,4382.8409
34,5560,1,EMPLOYED,4737.3413
34,5600,0,EMPLOYED,5287.2438
34,5600,0,UNEMPLOYED,6537.6022
34,5610,0,EMPLOYED,9588.651600000001
34,5610,1,EMPLOYED,5863.4652
34,5720,0,EMPLOYED,13186.9352
34,5740,0,EMPLOYED,51640.6023
34,5740,1,EMPLOYED,10212.4462
34,5810,0,EMPLOYED,9151.6613
34,5840,0,EMPLOYED,9643.7662
34,5860,0,EMPLOYED,19019.0622
34,5860,1,EMPLOYED,10550.9462
34,5940,0,EMPLOYED,13970.7183
34,5940,1,EMPLOYED,5232.6473
34,6040,1,EMPLOYED,5139.8153
34,6050,0,EMPLOYED,16655.9358
34,6050,1,EMPLOYED,5119.5665
34,6120,0,EMPLOYED,3666.4031
34,6200,0,EMPLOYED,4514.7961
34,6200,0,UNEMPLOYED,6024.2297
34,6200,1,EMPLOYED,10241.078099999999
34,6220,1,EMPLOYED,4638.9694
34,6230,0,EMPLOYED,11178.2724
34,6230,1,EMPLOYED,17281.663500000002
34,6260,0,EMPLOYED,16969.1102
34,6260,1,EMPLOYED,29771.7563
34,6305,0,EMPLOYED,12896.4418
34,6355,0,EMPLOYED,10188.3035
34,6410,0,EMPLOYED,4655.2331
34,6442,0,EMPLOYED,24696.978600000002
34,6520,1,EMPLOYED,3872.2053
34,7010,0,EMPLOYED,6752.0866
34,7120,1,EMPLOYED,4531.6408
34,7200,0,EMPLOYED,14119.804
34,7200,1,EMPLOYED,4184.5498
34,7210,0,EMPLOYED,4477.1199
34,7210,1,EMPLOYED,14687.3141
34,7220,0,EMPLOYED,4162.6284
34,7315,0,EMPLOYED,8075.4133
34,7315,0,UNEMPLOYED,4335.4589
34,7330,0,EMPLOYED,6752.0866
34,7340,0,EMPLOYED,4680.1814
34,7340,1,EMPLOYED,4382.8409
34,7350,1,EMPLOYED,3406.8696
34,7700,0,EMPLOYED,4714.6847
34,7700,1,EMPLOYED,7219.7896
34,7750,0,UNEMPLOYED,5532.8951
34,7810,0,EMPLOYED,5271.5745
34,7855,1,EMPLOYED,4004.8092
34,8140,0,UNEMPLOYED,4928.6499
34,8140,1,EMPLOYED,4679.2518
34,8225,0,EMPLOYED,3892.7428
34,8225,1,EMPLOYED,3824.5801
34,8300,1,EMPLOYED,5495.6977
34,8465,0,EMPLOYED,3759.2662
34,8620,0,EMPLOYED,4317.6889
34,8640,0,EMPLOYED,4480.3639
34,8650,0,EMPLOYED,5095.9951
34,8650,1,EMPLOYED,4275.0917
34,8740,0,EMPLOYED,13064.1676
34,8740,1,EMPLOYED,4735.4117
34,8760,0,EMPLOYED,5027.3215
34,8800,0,EMPLOYED,4701.8511
34,8800,1,EMPLOYED,7124.9999
34,8990,0,EMPLOYED,10140.0934
34,8990,1,EMPLOYED,6159.0696
34,9121,0,EMPLOYED,9002.18
34,9121,1,EMPLOYED,3781.3147
34,9122,1,EMPLOYED,4719.7364
34,9130,0,EMPLOYED,68272.8036
34,9130,1,EMPLOYED,28223.3057
34,9141,1,EMPLOYED,4334.2872
34,9142,1,EMPLOYED,8600.7651
34,9150,1,EMPLOYED,4889.4377
34,9350,0,EMPLOYED,5118.5658
34,9350,0,UNEMPLOYED,5107.3992
34,9510,0,EMPLOYED,9472.345000000001
34,9600,1,EMPLOYED,6439.9951
34,9620,0,EMPLOYED,48113.845199999996
34,9620,1,EMPLOYED,9470.2148
34,9640,1,EMPLOYED,10561.8928
34,9645,0,EMPLOYED,29009.7845
34,9645,0,UNEMPLOYED,8794.8634
34,9645,1,EMPLOYED,7970.2968
34,9720,0,EMPLOYED,6584.8687
35,-001,0,UNEMPLOYED,5257.4741
35,0010,0,EMPLOYED,7656.323200000001
35,0020,0,EMPLOYED,9983.4714
35,0020,0,UNEMPLOYED,1648.4155
35,0052,0,EMPLOYED,1854.4465
35,0110,0,EMPLOYED,4283.227
35,0120,0,EMPLOYED,7201.5577
35,0120,1,EMPLOYED,1325.1139
35,0137,0,EMPLOYED,1576.4685
35,0140,0,EMPLOYED,3466.4924
35,0160,0,EMPLOYED,2171.1201
35,0205,0,EMPLOYED,4926.2206
35,0220,0,EMPLOYED,2192.7061000000003
35,0220,1,EMPLOYED,2895.9695
35,0230,1,EMPLOYED,1570.9881
35,0300,0,EMPLOYED,1236.7833
35,0310,0,EMPLOYED,11307.9771
35,0340,0,EMPLOYED,1000.5334
35,0340,1,EMPLOYED,797.2151
35,0350,0,EMPLOYED,6827.138
35,0350,0,UNEMPLOYED,838.4795
35,0410,0,EMPLOYED,6774.566699999999
35,0420,0,EMPLOYED,4747.3366000000005
35,0440,0,EMPLOYED,31577.6998
35,0440,1,EMPLOYED,1656.6695
35,0520,0,EMPLOYED,1299.7007
35,0530,0,EMPLOYED,3647.593
35,0530,1,EMPLOYED,771.3572
35,0540,0,EMPLOYED,1342.4708
35,0565,0,EMPLOYED,2072.7205
35,0630,0,EMPLOYED,3019.719
35,0705,1,EMPLOYED,1171.9261
35,0710,0,EMPLOYED,832.4061
35,0710,0,UNEMPLOYED,1705.4987
35,0725,0,EMPLOYED,2053.8492
35,0726,0,EMPLOYED,716.584
35,0735,0,EMPLOYED,778.6098
35,0750,0,EMPLOYED,3846.0437
35,0800,0,EMPLOYED,9536.346
35,0800,0,UNEMPLOYED,1743.4941
35,0800,1,EMPLOYED,1208.149
35,0820,0,EMPLOYED,1698.7579
35,0845,0,EMPLOYED,1527.5777
35,0850,0,EMPLOYED,2161.1373
35,0850,1,EMPLOYED,664.879
35,0910,0,EMPLOYED,2383.9744
35,1006,0,EMPLOYED,1867.8858
35,1007,0,EMPLOYED,1058.2919
35,1021,0,EMPLOYED,7394.0246
35,1021,1,EMPLOYED,7366.2498
35,1050,0,EMPLOYED,4936.553
35,1050,1,EMPLOYED,1415.0868
35,1105,0,EMPLOYED,2169.8727
35,1106,0,EMPLOYED,2404.6902
35,1108,0,EMPLOYED,4297.8528
35,1108,0,UNEMPLOYED,2529.2207
35,1108,1,EMPLOYED,1207.2744
35,1220,0,EMPLOYED,2322.6873
35,1240,0,EMPLOYED,3789.2056999999995
35,1360,1,EMPLOYED,833.9568
35,1400,0,EMPLOYED,1435.0708
35,1410,0,EMPLOYED,2708.4709000000003
35,1460,0,EMPLOYED,5268.6812
35,1530,0,EMPLOYED,11972.6627
35,1530,1,EMPLOYED,2845.8563
35,1555,0,EMPLOYED,2218.2579
35,1560,0,EMPLOYED,1468.4213
35,1610,0,EMPLOYED,1506.2434
35,1745,0,EMPLOYED,2383.9478
35,1750,0,EMPLOYED,1272.7932
35,1760,0,EMPLOYED,4367.430399999999
35,1822,0,EMPLOYED,942.5314
35,1825,0,EMPLOYED,812.6144
35,1970,0,EMPLOYED,4077.1479
35,2002,0,EMPLOYED,1338.3889
35,2004,0,EMPLOYED,892.8541
35,2006,0,EMPLOYED,1512.6725
35,2011,0,EMPLOYED,725.1801
35,2014,0,EMPLOYED,1062.9974
35,2016,0,EMPLOYED,1532.4275
35,2040,0,EMPLOYED,1926.6731
35,2060,0,EMPLOYED,3788.7664999999997
35,2100,0,EMPLOYED,3282.0999
35,2145,0,EMPLOYED,6327.508599999999
35,2170,0,EMPLOYED,1510.4604
35,2180,0,EMPLOYED,1255.1986
35,2180,0,UNEMPLOYED,2439.6417
35,2205,0,EMPLOYED,3352.5597
35,2205,1,EMPLOYED,1793.4094
35,2300,0,EMPLOYED,10672.6543
35,2300,1,EMPLOYED,966.9362
35,2310,0,EMPLOYED,15307.6031
35,2310,0,UNEMPLOYED,830.7969
35,2310,1,EMPLOYED,4863.1031
35,2320,0,EMPLOYED,2238.6237
35,2330,0,EMPLOYED,3531.4793
35,2360,0,EMPLOYED,7965.0347
35,2360,1,EMPLOYED,1537.5608
35,2545,0,EMPLOYED,6017.878
35,2555,0,EMPLOYED,3445.7493999999997
35,2600,0,EMPLOYED,3314.8851
35,2631,0,EMPLOYED,1817.434
35,2634,0,EMPLOYED,1663.55
35,2700,1,EMPLOYED,1504.0078
35,2722,0,EMPLOYED,7599.5561
35,2825,0,EMPLOYED,2737.5088
35,2840,0,EMPLOYED,1555.0584
35,2850,0,EMPLOYED,3583.0563
35,2905,0,EMPLOYED,1912.0673
35,2920,0,EMPLOYED,1328.4501
35,3000,0,EMPLOYED,2836.6967999999997
35,3010,0,EMPLOYED,784.8682
35,3090,0,EMPLOYED,6146.7124
35,3140,0,EMPLOYED,795.985
35,3230,0,EMPLOYED,1297.3985
35,3245,0,EMPLOYED,1371.9102
35,3255,0,EMPLOYED,9491.0046
35,3255,1,EMPLOYED,1101.2105
35,3258,0,EMPLOYED,1222.5035
35,3322,0,EMPLOYED,1451.4254
35,3421,0,EMPLOYED,3706.8455
35,3421,1,EMPLOYED,1383.9968
35,3430,0,EMPLOYED,1576.777
35,3500,0,EMPLOYED,3017.0978999999998
35,3515,0,EMPLOYED,1060.515
35,3550,0,EMPLOYED,1670.6342
35,3601,0,EMPLOYED,5422.8495
35,3601,0,UNEMPLOYED,1238.6429
35,3601,1,EMPLOYED,3347.3999000000003
35,3602,0,EMPLOYED,14407.1879
35,3602,1,EMPLOYED,1170.8981
35,3603,0,EMPLOYED,5163.8341
35,3620,0,EMPLOYED,1857.403
35,3640,0,EMPLOYED,1378.433
35,3645,0,EMPLOYED,2016.0439000000001
35,3649,0,EMPLOYED,1580.3714
35,3655,0,EMPLOYED,1208.149
35,3710,0,EMPLOYED,1078.5707
35,3740,0,EMPLOYED,2337.3447
35,3802,0,EMPLOYED,1854.9675
35,3820,0,EMPLOYED,989.8907
35,3820,0,UNEMPLOYED,545.8482
35,3870,0,EMPLOYED,8419.5519
35,3910,0,EMPLOYED,1245.8315
35,3930,0,EMPLOYED,7594.8252
35,3940,0,EMPLOYED,1245.3302
35,3960,0,EMPLOYED,1985.0578
35,4000,0,EMPLOYED,1122.9672
35,4000,0,UNEMPLOYED,1166.6541
35,4000,1,EMPLOYED,2801.5342
35,4020,0,EMPLOYED,8932.4144
35,4020,1,EMPLOYED,2829.9243
35,4030,0,EMPLOYED,5282.8292
35,4030,1,EMPLOYED,5749.2901
35,4040,0,EMPLOYED,1118.862
35,4055,0,EMPLOYED,5327.7749
35,4110,0,EMPLOYED,12845.9471
35,4110,1,EMPLOYED,2587.1588
35,4120,0,EMPLOYED,2149.9970000000003
35,4130,0,EMPLOYED,782.3133
35,4140,0,EMPLOYED,1825.9951
35,4140,1,EMPLOYED,782.3133
35,4150,0,EMPLOYED,1514.1803
35,4150,1,EMPLOYED,992.3403
35,4210,0,EMPLOYED,1412.299
35,4220,0,EMPLOYED,4419.7358
35,4220,1,EMPLOYED,7633.8814999999995
35,4230,0,EMPLOYED,5387.4242
35,4230,1,EMPLOYED,1016.1707
35,4251,0,EMPLOYED,6714.9392
35,4251,1,EMPLOYED,3836.7965999999997
35,4350,0,EMPLOYED,2781.2258
35,4400,0,EMPLOYED,1752.9913
35,4420,0,EMPLOYED,1676.185
35,4435,0,EMPLOYED,818.624
35,4461,0,EMPLOYED,2234.5339
35,4500,0,EMPLOYED,1199.178
35,4500,1,EMPLOYED,1335.9317
35,4510,0,EMPLOYED,2269.6831
35,4522,1,EMPLOYED,1101.4927
35,4600,0,EMPLOYED,1738.6421
35,4600,1,EMPLOYED,945.3694
35,4622,0,EMPLOYED,2989.4702
35,4700,0,EMPLOYED,15968.7032
35,4710,0,EMPLOYED,5968.338400000001
35,4710,1,EMPLOYED,869.4816
35,4720,0,EMPLOYED,14524.5213
35,4720,1,UNEMPLOYED,1514.938
35,4750,0,EMPLOYED,1934.1781
35,4760,0,EMPLOYED,17028.959600000002
35,4760,0,UNEMPLOYED,1000.7894
35,4760,1,EMPLOYED,1278.394
35,4810,0,EMPLOYED,3839.6425
35,4810,0,UNEMPLOYED,1384.0278
35,4810,1,EMPLOYED,1780.9696
35,4820,0,EMPLOYED,851.3495
35,4850,0,EMPLOYED,3324.3234
35,4920,0,EMPLOYED,4565.3297
35,4920,1,EMPLOYED,1535.2518
35,5000,0,EMPLOYED,2845.1175
35,5000,1,EMPLOYED,743.1742
35,5120,0,EMPLOYED,8515.1257
35,5140,0,EMPLOYED,1439.2651
35,5160,0,EMPLOYED,2816.1512
35,5165,0,EMPLOYED,945.3694
35,5220,0,EMPLOYED,1378.3913
35,5240,0,EMPLOYED,18154.6217
35,5240,0,UNEMPLOYED,2817.9071999999996
35,5250,0,EMPLOYED,2279.1101
35,5260,0,EMPLOYED,1000.0009
35,5300,0,EMPLOYED,2400.6236
35,5310,0,EMPLOYED,2576.3002
35,5310,1,EMPLOYED,1291.1278
35,5330,0,EMPLOYED,1260.7444
35,5350,0,EMPLOYED,1384.6418
35,5400,0,EMPLOYED,9012.291799999999
35,5400,1,EMPLOYED,1094.0879
35,5510,0,EMPLOYED,2677.2428
35,5510,0,UNEMPLOYED,1445.0761
35,5550,0,EMPLOYED,2579.4996
35,5610,0,EMPLOYED,2862.582
35,5710,0,EMPLOYED,1302.5548
35,5710,0,UNEMPLOYED,1195.5918
35,5740,0,EMPLOYED,10236.5517
35,5740,1,EMPLOYED,2375.6404
35,5810,0,EMPLOYED,3099.6661999999997
35,5840,0,EMPLOYED,2286.1193000000003
35,5860,0,EMPLOYED,8814.0115
35,5940,0,EMPLOYED,2983.33
35,5940,1,EMPLOYED,1629.8853
35,6040,0,EMPLOYED,1151.1144
35,6050,0,EMPLOYED,3257.2209000000003
35,6050,1,EMPLOYED,3140.7218000000003
35,6200,0,EMPLOYED,5529.7127
35,6200,0,UNEMPLOYED,1303.0782
35,6220,1,EMPLOYED,911.5486
35,6230,0,EMPLOYED,6943.9697
35,6230,1,EMPLOYED,1190.4135
35,6260,0,EMPLOYED,6890.0203
35,6260,1,EMPLOYED,8428.1255
35,6305,0,EMPLOYED,3771.2889999999998
35,6355,0,EMPLOYED,7674.1079
35,6355,1,EMPLOYED,1255.6675
35,6442,0,EMPLOYED,3052.0747
35,6460,0,EMPLOYED,2081.8627
35,6515,1,EMPLOYED,1405.1431
35,6660,0,EMPLOYED,1550.237
35,6720,1,EMPLOYED,1407.054
35,6825,0,EMPLOYED,1381.6961
35,7000,0,EMPLOYED,1428.8535
35,7140,0,EMPLOYED,1102.9369
35,7140,1,EMPLOYED,2598.4434
35,7160,0,EMPLOYED,3646.4134
35,7200,0,EMPLOYED,14195.6643
35,7210,0,EMPLOYED,2774.2634
35,7315,0,EMPLOYED,1124.1178
35,7330,0,EMPLOYED,538.7933
35,7330,1,EMPLOYED,1122.5354
35,7340,0,EMPLOYED,3724.1727
35,7410,0,EMPLOYED,1226.409
35,7640,1,EMPLOYED,1291.1278
35,7700,0,EMPLOYED,882.5825
35,7720,0,EMPLOYED,1614.0952
35,7720,0,UNEMPLOYED,1401.0222
35,7720,1,EMPLOYED,1675.0329
35,7740,0,EMPLOYED,1291.916
35,7750,0,EMPLOYED,1206.9212
35,7800,0,EMPLOYED,2840.7455
35,7800,1,UNEMPLOYED,1245.9929
35,7810,0,EMPLOYED,797.2151
35,7840,0,EMPLOYED,2849.4031000000004
35,7855,0,EMPLOYED,989.8907
35,8040,0,EMPLOYED,1058.2919
35,8040,0,UNEMPLOYED,1066.2781
35,8140,1,EMPLOYED,952.2958
35,8300,0,EMPLOYED,727.7373
35,8530,0,EMPLOYED,786.0811
35,8610,0,EMPLOYED,924.4597
35,8640,0,EMPLOYED,1073.2814
35,8740,0,EMPLOYED,8274.3241
35,8750,0,EMPLOYED,2079.4462
35,8800,0,EMPLOYED,1290.5588
35,8810,1,EMPLOYED,888.2046
35,8950,0,EMPLOYED,967.0049
35,8990,0,EMPLOYED,1687.1124
35,8990,1,EMPLOYED,1622.3864
35,9005,0,EMPLOYED,5513.6712
35,9121,0,EMPLOYED,918.3514
35,9121,1,EMPLOYED,1078.8078
35,9122,0,EMPLOYED,2764.5129
35,9130,0,EMPLOYED,17221.2916
35,9130,0,UNEMPLOYED,1935.8838
35,9130,1,EMPLOYED,5901.2049
35,9142,0,EMPLOYED,1069.1086
35,9240,0,EMPLOYED,1235.2526
35,9600,0,UNEMPLOYED,910.9256
35,9620,0,EMPLOYED,11186.7488
35,9620,1,EMPLOYED,803.3676
35,9640,0,EMPLOYED,3486.6309
35,9640,1,EMPLOYED,1869.1198
35,9645,0,EMPLOYED,15405.3066
35,9645,0,UNEMPLOYED,2894.98
35,9760,0,EMPLOYED,2001.6373
36,-001,0,UNEMPLOYED,22830.9614
36,0010,0,EMPLOYED,78822.395
36,0010,1,EMPLOYED,20873.1156
36,0020,0,EMPLOYED,40245.2625
36,0020,1,EMPLOYED,5514.2028
36,0040,0,EMPLOYED,3893.6891
36,0040,1,EMPLOYED,5401.2504
36,0051,0,EMPLOYED,66417.3482
36,0052,0,EMPLOYED,15456.473300000001
36,0052,0,UNEMPLOYED,4994.7873
36,0052,1,EMPLOYED,12036.31
36,0060,0,EMPLOYED,11993.7892
36,0101,0,EMPLOYED,5106.9427
36,0101,1,EMPLOYED,4502.6419
36,0102,0,EMPLOYED,3510.4962
36,0110,0,EMPLOYED,12427.4403
36,0110,1,EMPLOYED,5332.7329
36,0120,0,EMPLOYED,103062.0587
36,0120,1,EMPLOYED,11305.1642
36,0136,0,EMPLOYED,10266.167300000001
36,0140,0,EMPLOYED,21102.6512
36,0140,1,EMPLOYED,5536.9382
36,0150,0,EMPLOYED,12071.8718
36,0160,0,EMPLOYED,19815.819499999998
36,0160,1,EMPLOYED,16182.992300000002
36,0220,0,EMPLOYED,54373.1709
36,0220,1,EMPLOYED,28571.7526
36,0230,0,EMPLOYED,49533.364
36,0300,0,EMPLOYED,5139.9669
36,0300,1,EMPLOYED,4582.2562
36,0310,0,EMPLOYED,28434.4555
36,0310,1,EMPLOYED,11268.9103
36,0335,0,EMPLOYED,5795.3342
36,0340,0,EMPLOYED,4607.136
36,0350,0,EMPLOYED,24623.9827
36,0350,1,EMPLOYED,23442.4397
36,0360,0,EMPLOYED,5031.9898
36,0360,1,EMPLOYED,5134.8706
36,0410,0,EMPLOYED,44494.6598
36,0410,1,EMPLOYED,7072.2548
36,0420,0,EMPLOYED,34833.3438
36,0420,1,EMPLOYED,16551.7263
36,0425,0,EMPLOYED,4887.7824
36,0440,0,EMPLOYED,216468.38569999998
36,0440,0,UNEMPLOYED,5159.332
36,0440,1,EMPLOYED,52524.871699999996
36,0440,1,UNEMPLOYED,10012.029900000001
36,0500,0,EMPLOYED,7889.1698
36,0520,1,EMPLOYED,3930.8619
36,0530,0,EMPLOYED,22449.4352
36,0530,0,UNEMPLOYED,5213.0486
36,0540,0,EMPLOYED,11323.686099999999
36,0540,0,UNEMPLOYED,16430.394099999998
36,0565,0,EMPLOYED,20256.3188
36,0565,0,UNEMPLOYED,6085.3734
36,0565,1,EMPLOYED,12399.4074
36,0630,0,EMPLOYED,36051.8957
36,0630,0,UNEMPLOYED,6186.758
36,0630,1,EMPLOYED,5457.0516
36,0650,0,EMPLOYED,4797.3444
36,0705,0,EMPLOYED,59595.471900000004
36,0710,0,EMPLOYED,74561.1446
36,0710,1,EMPLOYED,5732.7419
36,0726,0,EMPLOYED,8261.829
36,0735,0,EMPLOYED,26396.9398
36,0735,1,EMPLOYED,18999.535499999998
36,0735,1,UNEMPLOYED,5046.0704
36,0750,0,EMPLOYED,20512.408900000002
36,0750,1,EMPLOYED,5216.4433
36,0800,0,EMPLOYED,106634.2529
36,0800,1,EMPLOYED,26110.9314
36,0800,1,UNEMPLOYED,4928.2678
36,0810,0,EMPLOYED,3985.8706
36,0820,0,EMPLOYED,5743.7309
36,0820,1,EMPLOYED,9763.2093
36,0830,0,EMPLOYED,6912.9472
36,0845,0,EMPLOYED,23709.3496
36,0845,1,EMPLOYED,6518.5898
36,0850,0,EMPLOYED,25119.6599
36,0850,1,EMPLOYED,8917.9888
36,0860,0,EMPLOYED,13640.0786
36,0860,0,UNEMPLOYED,5385.7472
36,0900,0,EMPLOYED,10511.7367
36,0910,0,EMPLOYED,29433.2919
36,0940,0,EMPLOYED,4885.7483
36,0960,0,EMPLOYED,5031.8424
36,1005,0,UNEMPLOYED,7752.8932
36,1005,1,EMPLOYED,5884.6092
36,1006,0,EMPLOYED,42942.7206
36,1006,1,EMPLOYED,4486.3808
36,1007,0,EMPLOYED,10080.3167
36,1010,0,EMPLOYED,5142.3483
36,1021,0,EMPLOYED,64607.6343
36,1021,1,EMPLOYED,27951.165100000002
36,1022,0,EMPLOYED,5117.54
36,1031,0,EMPLOYED,8546.2741
36,1032,0,EMPLOYED,4870.7557
36,1050,0,EMPLOYED,38694.691399999996
36,1065,0,EMPLOYED,10259.1979
36,1105,0,EMPLOYED,10364.8194
36,1105,1,EMPLOYED,5894.4326
36,1108,0,EMPLOYED,56238.1482
36,1108,1,EMPLOYED,14729.418
36,1220,0,EMPLOYED,9109.740600000001
36,1240,0,EMPLOYED,44202.4269
36,1240,1,EMPLOYED,7999.8303
36,1305,0,EMPLOYED,36471.3412
36,1305,1,EMPLOYED,5342.3185
36,1310,0,EMPLOYED,5123.4174
36,1320,0,EMPLOYED,4289.9388
36,1360,0,EMPLOYED,21297.85
36,1360,1,EMPLOYED,10570.5859
36,1460,0,EMPLOYED,13135.7784
36,1530,0,EMPLOYED,18889.2538
36,1530,1,EMPLOYED,10660.3166
36,1541,1,EMPLOYED,5629.9926
36,1545,0,EMPLOYED,5925.427
36,1545,1,EMPLOYED,4912.996
36,1555,0,EMPLOYED,3688.8209
36,1555,1,EMPLOYED,4386.5442
36,1610,0,EMPLOYED,15900.1465
36,1650,0,EMPLOYED,9960.3943
36,1650,1,EMPLOYED,5948.1786
36,1720,0,EMPLOYED,6308.2512
36,1760,1,EMPLOYED,10746.8161
36,1822,0,EMPLOYED,4619.2175
36,1825,0,EMPLOYED,7129.3708
36,1840,0,EMPLOYED,9276.7863
36,1860,0,EMPLOYED,5372.2796
36,1970,0,EMPLOYED,4454.379
36,2001,0,EMPLOYED,10446.781599999998
36,2002,0,EMPLOYED,21204.7572
36,2004,1,EMPLOYED,4917.6951
36,2006,0,EMPLOYED,15719.712599999999
36,2012,0,EMPLOYED,14954.097600000001
36,2012,1,EMPLOYED,6257.6164
36,2014,0,EMPLOYED,30135.4313
36,2016,0,EMPLOYED,19626.6754
36,2016,1,EMPLOYED,6306.3745
