state_fips,occ2018,nativity_flag,EMPLOYED,UNEMPLOYED
1,7360,0,0.0,0.0
1,7360,1,0.0,0.0
1,8130,0,0.0,0.0
1,8130,1,0.0,0.0
1,3220,0,0.0,0.0
1,3220,1,0.0,0.0
1,2805,0,0.0,0.0
1,2805,1,0.0,0.0
1,7210,0,0.0,0.0
1,7210,1,0.0,0.0
1,9350,0,0.0,0.0
1,9350,1,0.0,0.0
1,5500,0,0.0,0.0
1,5500,1,0.0,0.0
1,5100,0,0.0,0.0
1,5100,1,0.0,0.0
1,8600,0,0.0,0.0
1,8600,1,0.0,0.0
1,3270,0,0.0,0.0
1,3270,1,0.0,0.0
1,5220,0,0.0,0.0
1,5220,1,0.0,0.0
1,6720,0,0.0,0.0
1,6720,1,0.0,0.0
1,1400,0,0.0,0.0
1,1400,1,0.0,0.0
1,7810,0,0.0,0.0
1,7810,1,0.0,0.0
1,3515,0,0.0,0.0
1,3515,1,0.0,0.0
1,7240,0,0.0,0.0
1,7240,1,0.0,0.0
1,4940,0,0.0,0.0
1,4940,1,0.0,0.0
1,1935,0,0.0,0.0
1,1935,1,0.0,0.0
1,1860,0,0.0,0.0
1,1860,1,0.0,0.0
1,2400,0,0.0,0.0
1,2400,1,0.0,0.0
1,5420,0,0.0,0.0
1,5420,1,0.0,0.0
1,8040,0,0.0,0.0
1,8040,1,0.0,0.0
1,0140,0,0.0,0.0
1,0140,1,0.0,0.0
1,5165,0,0.0,0.0
1,5165,1,0.0,0.0
1,6210,0,0.0,0.0
1,6210,1,0.0,0.0
1,0930,0,0.0,0.0
1,0930,1,0.0,0.0
1,0136,0,0.0,0.0
1,0136,1,0.0,0.0
1,1750,0,0.0,0.0
1,1750,1,0.0,0.0
1,2050,0,0.0,0.0
1,2050,1,0.0,0.0
1,9570,0,0.0,0.0
1,9570,1,0.0,0.0
1,2721,0,0.0,0.0
1,2721,1,0.0,0.0
1,3940,0,0.0,0.0
1,3940,1,0.0,0.0
1,6120,0,0.0,0.0
1,6120,1,0.0,0.0
1,8730,0,0.0,0.0
1,8730,1,0.0,0.0
1,3620,0,0.0,0.0
1,3620,1,0.0,0.0
1,5330,0,0.0,0.0
1,5330,1,0.0,0.0
1,0300,0,0.0,0.0
1,0300,1,0.0,0.0
1,3802,0,0.0,0.0
1,3802,1,0.0,0.0
1,9365,0,0.0,0.0
1,9365,1,0.0,0.0
1,5600,0,0.0,0.0
1,5600,1,0.0,0.0
1,3430,0,0.0,0.0
1,3430,1,0.0,0.0
1,5900,0,0.0,0.0
1,5900,1,0.0,0.0
1,3330,0,0.0,0.0
1,3330,1,0.0,0.0
1,3423,0,0.0,0.0
1,3423,1,0.0,0.0
1,4525,0,0.0,0.0
1,4525,1,0.0,0.0
1,4500,0,0.0,0.0
1,4500,1,0.0,0.0
1,8025,0,0.0,0.0
1,8025,1,0.0,0.0
1,6040,0,0.0,0.0
1,6040,1,0.0,0.0
1,8920,0,0.0,0.0
1,8920,1,0.0,0.0
1,7740,0,0.0,0.0
1,7740,1,0.0,0.0
1,1610,0,0.0,0.0
1,1610,1,0.0,0.0
1,3946,0,0.0,0.0
1,3946,1,0.0,0.0
1,3720,0,0.0,0.0
1,3720,1,0.0,0.0
1,2060,0,0.0,0.0
1,2060,1,0.0,0.0
1,8530,0,0.0,0.0
1,8530,1,0.0,0.0
1,8640,0,0.0,0.0
1,8640,1,0.0,0.0
1,2770,0,0.0,0.0
1,2770,1,0.0,0.0
1,8555,0,0.0,0.0
1,8555,1,0.0,0.0
1,7830,0,0.0,0.0
1,7830,1,0.0,0.0
1,7350,0,0.0,0.0
1,7350,1,0.0,0.0
1,5340,0,0.0,0.0
1,5340,1,0.0,0.0
1,7120,0,0.0,0.0
1,7120,1,0.0,0.0
1,3402,0,0.0,0.0
1,3402,1,0.0,0.0
1,0810,0,0.0,0.0
1,0810,1,0.0,0.0
1,2011,0,0.0,0.0
1,2011,1,0.0,0.0
1,3424,0,0.0,0.0
1,3424,1,0.0,0.0
1,8300,0,0.0,0.0
1,8300,1,0.0,0.0
1,0726,0,0.0,0.0
1,0726,1,0.0,0.0
1,0040,0,0.0,0.0
1,0040,1,0.0,0.0
1,9430,0,0.0,0.0
1,9430,1,0.0,0.0
1,6700,0,0.0,0.0
1,6700,1,0.0,0.0
1,6400,0,0.0,0.0
1,6400,1,0.0,0.0
1,5920,0,0.0,0.0
1,5920,1,0.0,0.0
1,5540,0,0.0,0.0
1,5540,1,0.0,0.0
1,3700,0,0.0,0.0
1,3700,1,0.0,0.0
1,8630,0,0.0,0.0
1,8630,1,0.0,0.0
1,8500,0,0.0,0.0
1,8500,1,0.0,0.0
1,1350,0,0.0,0.0
1,1350,1,0.0,0.0
1,6005,0,0.0,0.0
1,6005,1,0.0,0.0
1,1825,0,0.0,0.0
1,1825,1,0.0,0.0
1,6130,0,0.0,0.0
1,6130,1,0.0,0.0
1,6730,0,0.0,0.0
1,6730,1,0.0,0.0
1,8950,0,0.0,0.0
1,8950,1,0.0,0.0
1,6115,0,0.0,0.0
1,6115,1,0.0,0.0
1,7100,0,0.0,0.0
1,7100,1,0.0,0.0
1,9300,0,0.0,0.0
1,9300,1,0.0,0.0
1,8620,0,0.0,0.0
1,8620,1,0.0,0.0
1,5320,0,0.0,0.0
1,5320,1,0.0,0.0
1,1306,0,0.0,0.0
1,1306,1,0.0,0.0
1,7850,0,0.0,0.0
1,7850,1,0.0,0.0
1,4640,0,0.0,0.0
1,4640,1,0.0,0.0
1,5850,0,0.0,0.0
1,5850,1,0.0,0.0
1,3321,0,0.0,0.0
1,3321,1,0.0,0.0
1,8350,0,0.0,0.0
1,8350,1,0.0,0.0
1,4900,0,0.0,0.0
1,4900,1,0.0,0.0
1,6540,0,0.0,0.0
1,6540,1,0.0,0.0
1,1106,0,0.0,0.0
1,1106,1,0.0,0.0
1,8000,0,0.0,0.0
1,8000,1,0.0,0.0
1,3324,0,0.0,0.0
1,3324,1,0.0,0.0
1,4530,0,0.0,0.0
1,4530,1,0.0,0.0
1,6460,0,0.0,0.0
1,6460,1,0.0,0.0
1,2105,0,0.0,0.0
1,2105,1,0.0,0.0
1,1545,0,0.0,0.0
1,1545,1,0.0,0.0
1,9760,0,0.0,0.0
1,9760,1,0.0,0.0
1,2013,0,0.0,0.0
1,2013,1,0.0,0.0
1,3610,0,0.0,0.0
1,3610,1,0.0,0.0
1,6250,0,0.0,0.0
1,6250,1,0.0,0.0
1,3520,0,0.0,0.0
1,3520,1,0.0,0.0
1,8710,0,0.0,0.0
1,8710,1,0.0,0.0
1,1310,0,0.0,0.0
1,1310,1,0.0,0.0
1,2840,0,0.0,0.0
1,2840,1,0.0,0.0
1,2005,0,0.0,0.0
1,2005,1,0.0,0.0
1,6530,0,0.0,0.0
1,6530,1,0.0,0.0
1,2003,0,0.0,0.0
1,2003,1,0.0,0.0
1,8450,0,0.0,0.0
1,8450,1,0.0,0.0
1,6825,0,0.0,0.0
1,6825,1,0.0,0.0
1,1822,0,0.0,0.0
1,1822,1,0.0,0.0
1,7160,0,0.0,0.0
1,7160,1,0.0,0.0
1,5230,0,0.0,0.0
1,5230,1,0.0,0.0
1,6800,0,0.0,0.0
1,6800,1,0.0,0.0
1,1005,0,0.0,0.0
1,1005,1,0.0,0.0
1,1520,0,0.0,0.0
1,1520,1,0.0,0.0
1,0135,0,0.0,0.0
1,0135,1,0.0,0.0
1,4252,0,0.0,0.0
1,4252,1,0.0,0.0
1,2015,0,0.0,0.0
1,2015,1,0.0,0.0
1,1031,0,0.0,0.0
1,1031,1,0.0,0.0
1,3120,0,0.0,0.0
1,3120,1,0.0,0.0
1,0960,0,0.0,0.0
1,0960,1,0.0,0.0
1,9040,0,0.0,0.0
1,9040,1,0.0,0.0
1,9630,0,0.0,0.0
1,9630,1,0.0,0.0
1,6950,0,0.0,0.0
1,6950,1,0.0,0.0
1,3840,0,0.0,0.0
1,3840,1,0.0,0.0
1,1640,0,0.0,0.0
1,1640,1,0.0,0.0
1,9415,0,0.0,0.0
1,9415,1,0.0,0.0
1,9650,0,0.0,0.0
1,9650,1,0.0,0.0
