state_fips,person_type,age,weight_cmp,weight_or,occ2018,citizenship,nativity_country,year_of_entry,mlr_status,in_civ_lf,emp_recode,foreign_born,non_cit_foreign,nativity_flag,emp_status
30,2.0,57.0,5395712.0,0.0,3930,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,53.0,5121773.0,0.0,2310,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,40.0,6524835.0,0.0,0340,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,40.0,8030409.0,0.0,9130,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,41.0,8382375.0,33232849.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,56.0,5495343.0,0.0,6200,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,56.0,5363102.0,0.0,0110,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,24.0,7986573.0,0.0,3870,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,47.0,5348537.0,0.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,46.0,6653987.0,26409154.0,6400,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,45.0,6141606.0,24708553.0,4220,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,58.0,6793771.0,28526924.0,0205,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,39.0,8845014.0,35067033.0,0705,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,47.0,6497179.0,30549822.0,9130,1.0,57.0,0.0,3.0,1.0,2.0,0,0,0,UNEMPLOYED
30,2.0,19.0,7755220.0,32205996.0,4110,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,67.0,5488451.0,0.0,2600,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,70.0,4934021.0,0.0,9620,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,46.0,6340614.0,0.0,2545,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,43.0,9306240.0,0.0,0220,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,18.0,9966963.0,0.0,4055,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,53.0,4696358.0,0.0,3602,1.0,57.0,0.0,4.0,1.0,2.0,0,0,0,UNEMPLOYED
30,2.0,36.0,7721887.0,0.0,0220,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,64.0,5430813.0,0.0,3090,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,66.0,5488451.0,0.0,4522,1.0,57.0,0.0,2.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,38.0,10583404.0,0.0,6050,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,41.0,10078766.0,40102744.0,7000,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,39.0,8331821.0,33032419.0,4020,5.0,247.0,25.0,1.0,1.0,1.0,1,1,1,EMPLOYED
30,2.0,56.0,7268269.0,0.0,3602,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,31.0,9240653.0,36947466.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,27.0,9095881.0,36368617.0,5000,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,63.0,5006926.0,0.0,0850,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,33.0,11543905.0,0.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,27.0,8733892.0,0.0,2850,4.0,362.0,16.0,1.0,1.0,1.0,1,0,1,EMPLOYED
30,2.0,50.0,6002488.0,0.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,49.0,6359926.0,0.0,0800,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,48.0,6738050.0,26742796.0,7700,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,47.0,6219197.0,25020711.0,5400,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,17.0,10781381.0,39573996.0,4600,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,68.0,5325661.0,22362353.0,0205,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,71.0,5208553.0,22202951.0,3649,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,54.0,6446707.0,25936018.0,2310,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,26.0,6206545.0,24816007.0,6850,1.0,57.0,0.0,2.0,1.0,1.0,0,0,0,EMPLOYED
30,2.0,65.0,5302879.0,0.0,6260,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,41.0,16570803.0,65934133.0,0205,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,53.0,16017887.0,0.0,5610,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,54.0,15163096.0,0.0,0020,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,49.0,14201933.0,0.0,0052,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,24.0,24756157.0,0.0,6230,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,24.0,22368262.0,0.0,4010,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,61.0,19287000.0,82595844.0,6010,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,51.0,14156535.0,0.0,3645,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,45.0,15608846.0,0.0,0420,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,40.0,15958855.0,0.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,28.0,12935610.0,0.0,4920,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,28.0,11268336.0,0.0,0540,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,33.0,17313817.0,0.0,3255,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,31.0,20167073.0,0.0,0051,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,32.0,17313817.0,0.0,3255,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,39.0,18835550.0,0.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
31,2.0,44.0,14212849.0,0.0,3647,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
32,2.0,73.0,17181883.0,0.0,3250,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
32,2.0,70.0,18197326.0,0.0,3250,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
32,2.0,52.0,32525015.0,129089247.0,4330,4.0,207.0,16.0,1.0,1.0,1.0,1,0,1,EMPLOYED
32,2.0,50.0,32804107.0,131975582.0,3630,5.0,207.0,27.0,1.0,1.0,1.0,1,1,1,EMPLOYED
32,2.0,42.0,28421332.0,0.0,8225,5.0,303.0,27.0,1.0,1.0,1.0,1,1,1,EMPLOYED
32,2.0,45.0,34553058.0,137138392.0,4020,5.0,303.0,20.0,1.0,1.0,1.0,1,1,1,EMPLOYED
32,2.0,35.0,24327920.0,96450715.0,4720,5.0,303.0,21.0,1.0,1.0,1.0,1,1,1,EMPLOYED
32,2.0,22.0,23617584.0,98734064.0,6410,5.0,303.0,27.0,1.0,1.0,1.0,1,1,1,EMPLOYED
32,2.0,56.0,27399518.0,0.0,9620,4.0,303.0,10.0,1.0,1.0,1.0,1,0,1,EMPLOYED
32,2.0,58.0,23032092.0,0.0,5610,4.0,303.0,11.0,1.0,1.0,1.0,1,0,1,EMPLOYED
32,2.0,17.0,35013592.0,0.0,4720,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
32,2.0,62.0,20591585.0,0.0,0710,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
32,2.0,37.0,21638075.0,0.0,9142,5.0,303.0,27.0,1.0,1.0,1.0,1,1,1,EMPLOYED
32,2.0,33.0,17802469.0,0.0,0440,5.0,327.0,27.0,1.0,1.0,1.0,1,1,1,EMPLOYED
32,2.0,44.0,25607402.0,101523360.0,2360,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
32,2.0,50.0,26711306.0,106015089.0,0220,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
32,2.0,51.0,31163003.0,125373186.0,3603,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
32,2.0,37.0,23110205.0,91953980.0,0220,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,40.0,14250454.0,0.0,4710,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,47.0,17529913.0,69574856.0,4400,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,52.0,12727932.0,50516171.0,1750,1.0,57.0,0.0,2.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,52.0,15059690.0,60587271.0,4850,1.0,57.0,0.0,2.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,30.0,14514254.0,0.0,3322,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,32.0,16761850.0,0.0,0750,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,37.0,19723240.0,0.0,4000,5.0,229.0,28.0,1.0,1.0,1.0,1,1,1,EMPLOYED
35,2.0,61.0,13869502.0,58237790.0,2100,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,42.0,12459722.0,49397939.0,0850,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,66.0,12216970.0,52078339.0,2040,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,69.0,11638977.0,47438503.0,6230,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,60.0,14673534.0,58219857.0,4220,5.0,303.0,19.0,1.0,1.0,1.0,1,1,1,EMPLOYED
35,2.0,27.0,11012105.0,45873665.0,3255,4.0,233.0,24.0,1.0,1.0,1.0,1,0,1,EMPLOYED
35,2.0,70.0,7823133.0,0.0,4130,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,63.0,9781395.0,0.0,4110,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,58.0,9817116.0,0.0,5250,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,58.0,9762785.0,0.0,6230,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,64.0,6645495.0,0.0,7340,1.0,57.0,0.0,2.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,45.0,8339568.0,0.0,0010,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,42.0,9151651.0,0.0,0850,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,50.0,12107794.0,0.0,5240,1.0,57.0,0.0,4.0,1.0,2.0,0,0,0,UNEMPLOYED
35,2.0,29.0,16792631.0,0.0,7200,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,36.0,12398569.0,0.0,2330,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,39.0,12245673.0,0.0,4110,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,67.0,7482877.0,0.0,5860,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,28.0,14774331.0,0.0,9005,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,29.0,15823164.0,0.0,5610,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,70.0,11927287.0,0.0,5120,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,28.0,16071278.0,0.0,5240,1.0,57.0,0.0,4.0,1.0,2.0,0,0,0,UNEMPLOYED
35,2.0,53.0,8757999.0,0.0,4810,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,58.0,9115486.0,0.0,6220,4.0,303.0,9.0,1.0,1.0,1.0,1,0,1,EMPLOYED
35,2.0,51.0,11914110.0,0.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,51.0,8425722.0,0.0,5000,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
35,2.0,45.0,8307969.0,0.0,2310,1.0,57.0,0.0,4.0,1.0,2.0,0,0,0,UNEMPLOYED
35,2.0,72.0,7165840.0,0.0,3090,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,59.0,4683330.0,0.0,4710,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,61.0,4531163.0,0.0,0705,3.0,110.0,3.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,24.0,6236016.0,25672636.0,3603,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,25.0,6043320.0,28415767.0,7750,1.0,57.0,0.0,4.0,1.0,2.0,0,0,0,UNEMPLOYED
38,2.0,75.0,4028757.0,16916679.0,0710,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,25.0,6152189.0,0.0,0020,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,27.0,6149733.0,0.0,3640,1.0,57.0,0.0,2.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,56.0,4972645.0,0.0,1021,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,55.0,4571243.0,0.0,2310,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,34.0,8322913.0,0.0,4810,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,30.0,5832887.0,0.0,2310,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,57.0,4332620.0,0.0,3050,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,58.0,5002803.0,0.0,2545,5.0,247.0,4.0,1.0,1.0,1.0,1,1,1,EMPLOYED
38,2.0,51.0,5159993.0,0.0,3603,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,71.0,3942448.0,0.0,9365,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,63.0,4505610.0,0.0,3255,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,22.0,6060749.0,0.0,0410,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,62.0,4424887.0,0.0,5120,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,64.0,6451699.0,0.0,4750,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,37.0,7277785.0,0.0,3603,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,35.0,4626736.0,0.0,2360,2.0,73.0,25.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,34.0,6028833.0,0.0,6305,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,27.0,6139361.0,0.0,2310,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,43.0,4783149.0,18963321.0,2300,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,64.0,4006817.0,15897758.0,0205,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,42.0,5639338.0,0.0,0205,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,42.0,4861462.0,0.0,5860,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,41.0,10767733.0,0.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,36.0,5029733.0,0.0,2006,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
38,2.0,53.0,5660866.0,22467537.0,7220,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,58.0,24585672.0,0.0,0350,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,58.0,22912888.0,0.0,5840,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,35.0,23736167.0,0.0,4840,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,23.0,25643455.0,0.0,2722,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,53.0,31843810.0,0.0,5940,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,52.0,26020091.0,105177555.0,9130,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,54.0,26037371.0,109330452.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,57.0,26672170.0,0.0,7140,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,29.0,33673430.0,0.0,0630,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,55.0,28763904.0,0.0,0820,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,35.0,32111796.0,0.0,6950,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,32.0,35200808.0,0.0,5120,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,38.0,17396318.0,0.0,4521,4.0,247.0,20.0,1.0,1.0,1.0,1,0,1,EMPLOYED
40,2.0,44.0,22053619.0,0.0,4521,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,42.0,24744732.0,0.0,8990,1.0,57.0,0.0,4.0,1.0,2.0,0,0,0,UNEMPLOYED
40,2.0,66.0,20503812.0,0.0,5120,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,67.0,19229397.0,0.0,7315,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,52.0,24476900.0,97146905.0,9645,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,69.0,21083171.0,85931442.0,7200,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,46.0,81018273.0,0.0,2722,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,65.0,22574105.0,96228602.0,0800,4.0,212.0,6.0,1.0,1.0,1.0,1,0,1,EMPLOYED
40,2.0,34.0,39703204.0,0.0,4220,5.0,312.0,26.0,1.0,1.0,1.0,1,1,1,EMPLOYED
40,2.0,62.0,36988586.0,0.0,4230,5.0,312.0,18.0,1.0,1.0,1.0,1,1,1,EMPLOYED
40,2.0,33.0,26411589.0,0.0,3500,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,58.0,23834667.0,0.0,5240,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,65.0,19046856.0,81192690.0,3603,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,64.0,19224553.0,76276834.0,4700,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,32.0,30010834.0,0.0,9645,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
40,2.0,33.0,44287109.0,0.0,3930,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,59.0,23285529.0,0.0,0010,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,50.0,22780870.0,0.0,0705,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,52.0,23954035.0,0.0,6520,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,61.0,24710347.0,0.0,0140,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,64.0,18561910.0,75030340.0,4700,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,72.0,22926820.0,96269304.0,0410,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,42.0,30008885.0,0.0,4220,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,48.0,24095435.0,0.0,4230,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,57.0,26412798.0,0.0,1021,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,23.0,31607352.0,0.0,9130,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,27.0,33216675.0,0.0,2145,1.0,57.0,0.0,2.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,60.0,23167685.0,0.0,6230,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,27.0,33216675.0,0.0,7700,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,61.0,20964867.0,0.0,2850,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,49.0,23503133.0,0.0,4760,1.0,57.0,0.0,4.0,1.0,2.0,0,0,0,UNEMPLOYED
41,2.0,48.0,28055430.0,112870977.0,0726,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,60.0,30872641.0,122492699.0,7340,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,42.0,26981746.0,0.0,4655,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,46.0,23146587.0,0.0,7340,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,42.0,23938367.0,0.0,4030,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,73.0,18436794.0,0.0,5720,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,59.0,24844361.0,0.0,1010,5.0,164.0,23.0,1.0,1.0,1.0,1,1,1,EMPLOYED
41,2.0,59.0,27159620.0,0.0,1545,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,39.0,24446994.0,0.0,0120,5.0,226.0,18.0,1.0,1.0,1.0,1,1,1,EMPLOYED
41,2.0,42.0,23376006.0,0.0,9142,4.0,238.0,19.0,1.0,1.0,1.0,1,0,1,EMPLOYED
41,2.0,50.0,22041797.0,0.0,4720,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,46.0,22642268.0,0.0,4230,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
41,2.0,51.0,32749742.0,0.0,1551,4.0,211.0,13.0,1.0,1.0,1.0,1,0,1,EMPLOYED
46,2.0,57.0,8835792.0,36503716.0,0930,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
46,2.0,30.0,13711956.0,0.0,0800,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
46,2.0,57.0,7788890.0,0.0,1610,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
46,2.0,57.0,6781957.0,0.0,5000,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
46,2.0,60.0,6620820.0,0.0,0440,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
46,2.0,64.0,5787344.0,0.0,5400,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
46,2.0,31.0,8748522.0,0.0,4251,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
46,2.0,26.0,10505603.0,0.0,4435,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
53,2.0,43.0,60783890.0,0.0,4020,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
53,2.0,37.0,67773959.0,0.0,9645,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
53,2.0,45.0,36681202.0,0.0,6005,5.0,303.0,15.0,1.0,1.0,1.0,1,1,1,EMPLOYED
53,2.0,48.0,51896129.0,0.0,9130,5.0,303.0,15.0,1.0,1.0,1.0,1,1,1,EMPLOYED
53,2.0,23.0,49482183.0,0.0,4600,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
53,2.0,45.0,45214381.0,0.0,0110,5.0,210.0,26.0,1.0,1.0,1.0,1,1,1,EMPLOYED
53,2.0,40.0,50268272.0,0.0,1006,5.0,210.0,26.0,1.0,1.0,1.0,1,1,1,EMPLOYED
53,2.0,39.0,48976798.0,0.0,9130,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
53,2.0,41.0,43066470.0,0.0,9122,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
53,2.0,33.0,40022791.0,0.0,4230,5.0,364.0,28.0,4.0,1.0,2.0,1,1,1,UNEMPLOYED
53,2.0,26.0,49021866.0,0.0,4230,5.0,364.0,28.0,4.0,1.0,2.0,1,1,1,UNEMPLOYED
53,2.0,39.0,49030155.0,0.0,4220,5.0,364.0,28.0,1.0,1.0,1.0,1,1,1,EMPLOYED
53,2.0,49.0,47475281.0,0.0,3300,4.0,220.0,18.0,1.0,1.0,1.0,1,0,1,EMPLOYED
53,2.0,49.0,25941556.0,0.0,7140,4.0,220.0,17.0,1.0,1.0,1.0,1,0,1,EMPLOYED
53,2.0,20.0,45307744.0,0.0,4130,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
53,2.0,18.0,46106263.0,0.0,4700,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
56,2.0,25.0,4630523.0,18514503.0,4840,1.0,57.0,0.0,1.0,1.0,1.0,0,0,0,EMPLOYED
