state_fips,occ2018,nativity_flag,EMPLOYED,UNEMPLOYED
2,5860,0,7344.8211,0.0
2,5940,0,3686.8516,0.0
2,6050,0,1429.7662,0.0
2,6115,0,2761.2916999999998,0.0
2,6200,0,503.4254,0.0
2,6230,0,2473.7489,0.0
2,6250,1,784.3252,0.0
2,6260,0,3907.9384,0.0
2,6260,1,646.891,0.0
2,6305,0,961.9419,0.0
2,6355,0,2930.0522,0.0
2,6400,0,569.5762,0.0
2,6441,0,646.5293,0.0
2,6442,0,1219.6221,0.0
2,6515,0,520.6348,0.0
2,6660,0,636.4902,0.0
2,6800,0,622.8166,0.0
2,7000,0,698.7733,0.0
2,7010,0,459.9738,0.0
2,7020,0,853.5878,0.0
2,7100,0,541.0955,0.0
2,7140,0,541.0955,0.0
2,7200,0,1547.2939999999999,0.0
2,7210,0,1847.731,0.0
2,7220,0,595.5564,0.0
2,7240,0,772.9536,0.0
2,7260,0,1442.2508,0.0
2,7330,0,599.9032,0.0
2,7340,0,670.9431,0.0
2,7340,1,813.3513,0.0
2,7360,0,539.9448,0.0
2,7420,0,863.0628,0.0
2,7540,0,527.4345,0.0
2,7700,0,805.1587,0.0
2,8030,0,342.8438,0.0
2,8140,0,1179.6041,0.0
2,8255,0,651.2295,0.0
2,8320,0,694.9711,0.0
2,8500,0,750.3768,0.0
2,8555,0,1201.4988,0.0
2,8620,0,1200.7361999999998,0.0
2,8740,0,1223.5520000000001,0.0
2,8750,0,531.3543,0.0
2,8760,0,608.5049,0.0
2,8810,0,1078.6506,0.0
2,8990,0,1199.6807,0.0
2,9005,0,1385.8035,0.0
2,9030,0,793.7343,0.0
2,9040,0,1385.4204,0.0
2,9121,1,832.8062,0.0
2,9122,0,652.9004,0.0
2,9130,0,5666.8234,863.5562
2,9142,0,1328.5357,0.0
2,9142,1,709.6226,0.0
2,9300,0,617.1703,0.0
2,9310,0,1424.4302,0.0
2,9365,0,665.916,0.0
2,9410,0,1281.3894,0.0
2,9610,0,1416.2863,628.2389
2,9610,1,506.0443,0.0
2,9620,0,9489.2868,894.5575
2,9620,1,929.6996,0.0
2,9645,0,2803.1964,0.0
2,9645,1,1378.4292,0.0
4,-001,0,0.0,45517.326799999995
4,-001,1,0.0,5604.2341
4,0010,0,29992.7566,0.0
4,0020,0,18370.1714,0.0
4,0020,1,5893.9661,0.0
4,0051,0,10791.5111,0.0
4,0052,0,18077.7052,0.0
4,0060,0,12440.9288,0.0
4,0102,0,5462.3326,0.0
4,0110,0,11779.406200000001,0.0
4,0110,1,13638.6966,0.0
4,0120,0,26926.9138,0.0
4,0120,1,6968.7635,0.0
4,0136,0,4763.6909,0.0
4,0140,0,5351.038,0.0
4,0150,0,5032.8956,0.0
4,0160,0,5743.4717,0.0
4,0160,1,5936.4715,0.0
4,0220,0,30119.407,0.0
4,0220,1,7447.7504,0.0
4,0230,0,31102.0541,0.0
4,0300,0,5736.1511,0.0
4,0300,1,4904.9523,0.0
4,0310,0,29285.5637,6134.2081
4,0350,0,35617.669,6257.7896
4,0410,0,15169.987,0.0
4,0420,0,9808.5695,0.0
4,0440,0,100551.94529999999,0.0
4,0440,1,31284.135299999998,0.0
4,0500,0,6841.472,0.0
4,0520,0,4579.4681,0.0
4,0520,1,0.0,7813.371
4,0530,0,11560.5141,0.0
4,0530,1,3452.8932,0.0
4,0540,0,25099.2462,0.0
4,0565,0,5137.0703,0.0
4,0600,0,11593.7807,0.0
4,0630,0,4757.1891,6251.3969
4,0630,1,4380.9134,0.0
4,0640,0,7429.9253,0.0
4,0650,0,12826.773000000001,0.0
4,0700,0,15427.128499999999,0.0
4,0705,0,17546.5321,0.0
4,0705,1,7746.5607,0.0
4,0710,0,22765.9989,0.0
4,0725,0,13286.135900000001,0.0
4,0735,0,13364.4278,0.0
4,0750,0,18550.5592,0.0
4,0800,0,11153.1497,0.0
4,0800,1,13206.4238,0.0
4,0830,0,4982.7669,0.0
4,0850,0,13815.287,0.0
4,0910,0,13360.911100000001,0.0
4,1006,0,9976.4483,0.0
4,1007,0,14735.121200000001,0.0
4,1007,1,6158.6423,0.0
4,1010,1,9995.812399999999,0.0
4,1021,0,12217.6318,0.0
4,1021,1,10056.9919,0.0
4,1050,0,15580.2012,0.0
4,1065,0,5680.7037,0.0
4,1105,1,22210.938000000002,0.0
4,1108,0,5197.6434,0.0
4,1240,0,7737.9755,0.0
4,1306,0,5801.6125,0.0
4,1410,0,6314.2166,0.0
4,1460,0,13029.3548,0.0
4,1530,0,16160.0521,0.0
4,1551,0,6314.2166,0.0
4,1551,1,5180.8165,0.0
4,1560,0,6095.1342,0.0
4,1640,0,7671.1138,0.0
4,1720,0,7495.1865,0.0
4,1750,0,7044.8177,0.0
4,1760,0,13025.1291,0.0
4,1920,0,6134.8664,0.0
4,1980,0,5045.1268,0.0
4,2001,0,8465.124,0.0
4,2001,1,15223.5333,0.0
4,2002,0,21055.9602,6813.6165
4,2006,0,4599.3314,0.0
4,2014,1,5680.2499,0.0
4,2015,0,6113.2081,0.0
4,2016,0,5031.5655,0.0
4,2040,0,14708.3456,0.0
4,2100,0,39175.6977,0.0
4,2100,1,7004.2326,0.0
4,2145,0,5585.0627,0.0
4,2180,0,5199.0332,0.0
4,2205,0,22319.983,4412.4476
4,2205,1,5308.0595,0.0
4,2300,0,6230.0133,0.0
4,2300,1,8374.1309,0.0
4,2310,0,84397.0869,7124.6351
4,2320,0,4664.154,0.0
4,2330,0,20615.9232,0.0
4,2350,0,5018.4249,0.0
4,2360,0,8085.9391,0.0
4,2435,0,9991.9391,0.0
4,2545,0,18949.5248,0.0
4,2600,0,11307.0033,0.0
4,2634,0,17034.4297,0.0
4,2722,0,4260.864,0.0
4,2740,0,7006.9542,0.0
4,2770,0,4073.3448,0.0
4,2825,0,6094.2272,0.0
4,2830,0,6330.9233,0.0
4,2850,0,7855.8597,0.0
4,2850,1,5032.8956,0.0
4,2910,0,15072.264,0.0
4,3000,0,4823.8225,0.0
4,3050,0,4127.0386,0.0
4,3090,0,15445.3068,0.0
4,3090,1,4963.4039,0.0
4,3100,0,6349.1267,0.0
4,3100,1,5043.8574,0.0
4,3110,0,8110.5232,0.0
4,3110,1,4749.2482,0.0
4,3150,0,5828.9905,0.0
4,3160,0,4310.4393,0.0
4,3160,1,5120.8675,0.0
4,3220,0,3827.2405,0.0
4,3255,0,78290.3155,6915.7556
4,3255,1,23258.8094,0.0
4,3258,0,12332.0992,0.0
4,3300,0,19074.4323,0.0
4,3300,1,6241.635,0.0
4,3310,0,4623.1797,0.0
4,3321,0,4925.7332,0.0
4,3323,0,15030.0749,0.0
4,3324,0,6495.455,0.0
4,3500,0,8332.8375,0.0
4,3545,0,4734.2045,0.0
4,3602,0,24851.103000000003,13277.7711
4,3602,1,4074.6944,0.0
4,3603,0,16210.3838,0.0
4,3603,1,8007.0029,0.0
4,3620,0,6373.4534,0.0
4,3640,0,14000.8102,0.0
4,3645,0,18068.5738,0.0
